iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.69.184.1.0.11.134.148.91.136 = Counter32: 375200492
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.69.184.1.0.11.134.148.91.137 = Counter32: 469683790
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.69.184.1.0.11.134.148.91.138 = Counter32: 279771178
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.69.184.2.0.11.134.148.91.128 = Counter32: 508593975
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.69.184.2.0.11.134.148.91.129 = Counter32: 636090427
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.69.184.2.0.11.134.148.91.130 = Counter32: 389254225
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.70.98.1.0.11.134.148.102.40 = Counter32: 222176438
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.70.98.1.0.11.134.148.102.41 = Counter32: 281242129
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.70.98.1.0.11.134.148.102.42 = Counter32: 165637326
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.70.98.2.0.11.134.148.102.32 = Counter32: 308828369
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.70.98.2.0.11.134.148.102.33 = Counter32: 391257400
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.70.98.2.0.11.134.148.102.34 = Counter32: 236486549
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.32.1.0.11.134.150.66.8 = Counter32: 379492964
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.32.1.0.11.134.150.66.9 = Counter32: 483566619
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.32.1.0.11.134.150.66.10 = Counter32: 282197636
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.32.2.0.11.134.150.66.0 = Counter32: 536703880
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.32.2.0.11.134.150.66.1 = Counter32: 667263644
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.32.2.0.11.134.150.66.2 = Counter32: 408158808
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.56.1.0.11.134.150.67.136 = Counter32: 385480382
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.56.1.0.11.134.150.67.137 = Counter32: 500442829
iso.3.6.1.4.1.14823.2.2.1.5.3.1.4.1.2.0.11.134.193.100.56.1.0.11.134.150.67.138 = Counter32: 286290886
